genes,APC1320ko,RKO_CM,RKO_RSPO1mut_CM,WTko,APC1320_CRISPRa,WT_CRISPRa
TM9SF3,0.159281362,3.546011059,3.248878548,0.661387844,-0.441635762,0.315803967
TM9SF4,0.467498258,-1.367764135,0.270064569,0.068487026,-0.470358202,-0.029889609
TMA16,0.366336638,0.704857229,0.784000506,1.15105181,0.287896506,-0.073602624
TMA7,-0.435659315,-1.099368948,-1.103098383,-0.739180401,-0.28933456,-0.282234236
TMBIM1,0.566488346,-0.025869662,0.250968848,0.034263421,-0.117108353,0.016778022
TMBIM4,0.897912293,-0.358356371,-0.059917434,-0.071724476,-0.054542909,-0.434761499
TMBIM6,0.197554621,0.204809092,0.010315363,-0.221297278,-0.421833518,0.611269487
TMC1,0.359515285,-0.386830743,-0.440901012,-1.009242973,-0.194916178,-0.198860063
TMC2,0.619358481,-0.351538138,0.064781843,-0.083504446,-0.493407491,-0.497613766
TMC3,0.517794165,-0.093739166,-0.186951409,-0.271463778,-0.055312754,-0.356784743
TMC4,0.284964102,0.2310718,-0.491324543,-0.738708109,-0.729939341,0.132522798
TMC5,0.389611638,0.00082302,0.039320615,0.831557995,-0.126084065,0.029103478
TMC6,0.689792188,-0.377652931,-0.12583943,-0.4110363,0.375559216,0.526786019
TMC7,0.520537794,0.044071953,0.421425217,0.01000359,-0.132902955,0.142401908
TMC8,0.376288236,-0.041163336,-0.397383222,-0.580132141,-0.392583586,-0.117000803
TMCC1,0.456154844,1.247243575,0.951603417,0.458240112,-0.452828783,-0.195289704
TMCC2,0.176031969,0.421996971,0.206020706,0.169604429,-0.122451777,0.406803939
TMCC3,-0.516085841,0.053582599,0.135067713,-0.327444687,0.177039755,0.110109722
TMCO1,0.931298742,1.736300532,1.191716764,1.149481527,0.292358569,1.046057795
TMCO2,0.586845066,-0.304187754,0.421245781,-0.144839161,-0.529705034,-0.309185026
TMCO3,0.358546867,0.160276839,-0.03105926,0.010078518,-0.078362233,-0.255543414
TMCO4,0.282735442,0.177400659,0.11132935,-0.256335399,0.222759944,0.260191063
TMCO5A,-0.335415728,0.329668193,-0.246621831,-0.033296776,0.196431954,0.610492574
TMCO6,0.813628974,-1.479762139,-1.264073002,-0.402151478,0.295120532,0.698887368
TMED1,0.021935339,-0.192633221,-0.739381793,-0.450602087,0.056004863,0.225059806
TMED10,-0.332647077,3.06736105,4.24275905,2.071252299,0.523645122,0.908602433
TMED2,-0.158589173,4.99759385,6.348300445,2.777658578,-0.120604107,0.470316775
TMED3,-0.105805073,0.206821875,-0.098621429,0.092491414,-0.383690566,0.031685038
TMED4,-0.638897449,0.280190323,0.044656634,-0.336062792,-0.450252945,0.228533932
TMED5,0.089564615,0.201629961,-0.062571499,-0.221799784,0.360932496,1.029325446
TMED6,0.393565439,-0.225047005,-0.310065335,0.082656322,-0.224523081,-0.133962236
TMED7-TICAM2,0.526647838,0.44729051,0.785911613,0.029959346,-0.183947252,0.110645516
TMED8,0.476874977,-0.198440384,-0.096234553,-0.229524806,0.034250299,0.038072912
TMED9,0.206409968,-0.140605955,0.488761804,-0.0898757,0.040362637,-0.223551713
TMEFF1,-0.010111857,0.35339095,-0.768917747,-0.26290759,-0.356890238,-0.697224348
TMEM100,0.533773502,-0.446121307,0.065994024,-0.023190508,0.446306951,0.446844227
TMEM101,0.182347633,-0.264596581,0.288787425,0.060094708,0.42393832,0.270205318
TMEM102,-0.246353327,0.258981944,0.253041003,-0.037552168,0.031194529,0.196879228
TMEM104,0.177827591,0.41603018,0.234417045,-0.217749058,0.708483241,0.221537492
TMEM105,0.166274888,0.314608282,-0.216684314,-0.611968968,-0.590445107,-0.585843558
TMEM106A,0.537055339,-0.372265841,0.640112818,0.356580452,-0.089765837,0.013842342
TMEM106B,0.433070394,0.616236671,-0.426484364,0.041249894,0.261829533,-0.13896255
TMEM106C,0.410500368,0.181794737,-0.256910471,-0.548259169,0.455143575,0.222889319
TMEM107,0.121876225,0.076204298,-0.105924234,0.474420329,-0.365575353,0.569063881
TMEM108,0.047655512,0.851113978,-0.152791397,0.354443601,-0.017759904,-0.253488825
TMEM109,0.393850787,0.624298949,0.172222845,0.453202497,0.321409124,-0.006571569
TMEM11,-0.010242719,0.096168726,0.485678591,0.829943165,0.144522478,-0.213223709
TMEM110-MUSTN1,1.276043631,0.599287164,0.298026964,0.244079391,0.115992221,-0.297404341
TMEM114,-0.466970464,0.180608849,0.21603454,0.203397917,0.48878005,0.189971176
TMEM115,0.706603866,-0.418898754,-0.479883586,-0.701456295,0.203976522,-0.001545166
TMEM116,0.120353349,0.028748577,-0.556252781,0.069756824,0.076147878,0.605879948
TMEM117,-0.417446541,0.503411247,0.210365946,0.400461734,-0.360440164,-0.71797976
TMEM119,-0.419908227,0.096145604,0.039041764,-0.212692936,0.057793013,0.237914233
TMEM120A,-0.249105791,-0.58921947,-0.629580092,-0.930171109,-0.078372785,-0.447566848
TMEM120B,-0.499886142,-0.579938957,-0.664973224,-1.24924684,0.180752329,0.600202755
TMEM121,0.438823582,-0.578644157,-0.827130159,0.03011908,-0.350929849,-0.211920465
TMEM123,-0.018707452,0.873373721,-0.240865643,-0.062843223,-0.379066994,-0.737381177
TMEM125,-0.124811041,0.580716877,-0.027334144,-0.181671844,-0.444453456,-0.086846601
TMEM126A,-0.635849037,0.230740818,0.07439608,0.743461715,0.56543069,-0.07336972
TMEM126B,0.161313335,0.579121583,-0.182841362,-0.071438185,0.309433163,-0.112733695
TMEM127,4.034218082,0.421907038,0.37052442,0.218320545,0.402333511,-0.398212464
TMEM128,-0.297494714,-0.101330026,0.099367939,0.273013385,0.401315823,0.319658952
TMEM129,-0.270441744,-0.336612961,-0.531130019,-0.017758612,0.073762856,0.257120041
TMEM130,0.131766272,-0.863305216,-0.697655231,-1.615419919,-0.417134816,0.231702914
TMEM131,-0.333798523,-1.711997224,-1.283374303,-0.802625602,-0.465195583,0.143223713
TMEM132A,-0.207071542,0.513614588,0.121887583,-0.051913139,-0.125635732,0.16140216
TMEM132B,-0.465049219,-0.392911401,-0.076404102,-0.168587789,0.159799408,0.234101471
TMEM132C,-0.183762265,0.220469023,0.259090336,-0.475043226,0.314857754,0.196223691
TMEM132D,0.47055956,-0.181447226,-0.385634311,0.108041435,0.696883831,-0.355833469
TMEM132E,0.770026632,-0.150134765,0.32047384,0.676603882,-0.05089088,-0.202486403
TMEM133,0.353553197,-0.063489645,0.616433067,0.278532644,0.28656473,0.454084487
TMEM134,0.84319002,0.487724478,0.201735647,0.865848885,0.023373003,-0.280851361
TMEM135,0.507634803,-0.030304036,0.578632532,0.27617235,-0.676945671,-0.217098324
TMEM136,0.039031941,0.019587785,0.054580474,-0.245128042,0.071251316,-0.114089244
TMEM138,0.280303186,0.283216342,0.208974382,0.307489654,-0.339191223,-0.838229377
TMEM139,0.421379702,-0.483918647,-0.900065864,-0.773350677,0.009002947,0.216780142
TMEM140,0.599715317,-0.566076585,-0.250642932,-1.035053705,-0.248627677,-0.763237588
TMEM141,0.109488624,-0.35146713,-1.006917705,-0.223918245,0.052428739,-0.065808904
TMEM143,0.258446614,0.670811312,-0.166696116,-0.070317912,0.743699862,1.215554314
TMEM144,-0.069210789,0.176615911,0.097632993,0.043688765,0.042099302,0.255675037
TMEM145,0.362427754,-0.118711047,0.09287976,0.143921148,0.238362128,0.142515016
TMEM147,1.357208598,2.673593896,2.227061463,1.188208023,0.063984332,0.571826642
TMEM14A,0.441140364,0.535426305,-0.288606913,-0.118669182,-0.608486775,-0.189745047
TMEM14B,-0.273696946,0.225649035,-0.194017425,-0.0128464,0.139952578,1.033546205
TMEM14C,-0.073387638,0.421347741,-0.1535748,0.464394636,-0.346133556,-0.013029147
TMEM150A,-0.056357621,0.353657711,-0.088592188,-0.261341036,0.667972868,0.25722887
TMEM150B,-0.033801987,-0.081024306,-0.351538905,-0.416562243,0.2306163,0.548158613
TMEM150C,0.190620075,0.443918245,0.245035328,0.512364504,-0.012161284,-0.153662024
TMEM151A,-0.352230873,-0.350632646,0.535457306,0.147913336,-0.257998333,-0.029628137
TMEM151B,0.465933861,0.386331605,-0.179458897,-0.178751358,-0.436172226,-0.460129354
TMEM154,-0.180374071,0.11671862,0.368903543,0.325451163,0.025564223,0.429484103
TMEM155,0.553844177,0.130737025,-0.003619252,0.642032742,0.15158585,0.116221782
TMEM156,0.235591017,0.438980562,-0.120312166,0.097923806,-0.17615057,0.294132148
TMEM158,0.003885921,-0.007173196,-0.058861016,0.414500477,0.370934191,0.312625343
TMEM159,-0.223248018,0.147736771,-0.321092359,0.136462079,-0.73727754,0.008943927
TMEM160,0.752757241,-0.004319448,-0.059534465,-0.202830123,-0.060580713,0.04232635
TMEM161A,-0.757296719,0.023917036,-0.499786912,-0.022545202,-0.401171794,-0.426497573
TMEM161B,0.894573451,1.724351062,1.65395741,1.086613203,0.015747692,0.504046898
TMEM163,0.010874649,-0.343410143,-0.610990053,0.448980701,-0.15499635,-0.130568961
TMEM164,0.07781161,0.021870368,0.230300491,0.341385049,0.278854188,0.326574182
TMEM165,3.966579642,1.595302343,2.056510427,1.931095124,-0.298207793,0.962688582
TMEM167A,-0.108072287,1.273196711,0.883222567,1.089568813,0.621081544,-0.342182568
TMEM167B,0.120912556,0.278384617,0.32623726,0.041525121,0.28338934,-0.093835191
TMEM168,0.564565922,-0.301520807,-0.270175604,-0.220241657,0.781301596,0.812138977
TMEM169,0.478221516,0.186803144,0.043306948,-0.000279998,-0.170610346,0.265569052
TMEM17,-0.15627993,0.726484767,0.180983321,0.215794144,0.216599428,-0.485841517
TMEM170A,0.331141687,1.626008971,1.378998935,1.409534951,0.418662192,0.07098493
TMEM170B,-0.142084646,0.404450674,-0.160695198,0.145910761,-1.275475853,0.374616966
TMEM171,0.10711726,0.394448215,0.060542805,0.184277828,0.480200596,-0.533121404
TMEM173,0.236473616,-0.162041746,0.267261665,-0.077142113,-1.048488723,-0.893889738
TMEM174,0.487994976,0.568535704,-0.352422535,0.161731904,-0.609039052,0.096179651
TMEM175,-0.07348424,-0.042734552,-0.125467945,-0.523267285,-0.0338585,0.241005176
TMEM176A,0.326774715,-1.004854688,-0.632971641,-0.077276446,0.015397908,0.12867448
TMEM176B,0.408459412,-1.276413481,-0.85773527,-1.166880772,-0.18480949,-0.092577812
TMEM177,-0.209919421,0.210566733,-0.277302025,0.265674628,0.153004019,0.375953016
TMEM178A,-0.022994696,-0.07649704,-0.06918722,0.015070294,0.320760077,0.242699739
TMEM178B,-0.416610664,-0.840861876,-0.385338606,-0.784261025,-0.359267039,0.005181446
TMEM179,-0.253653122,-0.859063361,-0.064636829,-0.394806663,0.029076336,-0.026363783
TMEM179B,0.218164938,0.127305062,0.216685448,0.324214593,-0.067212691,-0.747494918
TMEM18,-0.016718016,-0.142894664,-0.209233209,-0.019601816,-0.423880678,-0.172899223
TMEM181,0.040387897,-0.420013718,0.05785909,0.127045351,0.631372385,0.456709783
TMEM182,0.199404424,0.340168784,0.674146862,0.083535219,0.049554398,0.436042112
TMEM183B,0.127860145,-0.748488991,-0.229879841,-0.383897633,-0.467497342,0.826287974
TMEM184A,-0.302263496,-0.152876475,-0.014760083,-0.700446712,0.606799767,0.130267768
TMEM184B,-0.684817927,-0.052902361,0.187404012,0.109969119,0.417601938,0.010164222
TMEM184C,-0.33052492,0.006158622,-0.096441505,0.043130143,-0.325695551,0.253054434
TMEM185A,0.206929178,-0.241870919,-0.034867066,0.169958873,0.494714256,0.539188392
TMEM185B,1.377653643,-0.878439874,-0.630661561,-0.256605638,-0.03294886,-0.286125284
TMEM186,-0.753243729,-0.207547832,-0.223882752,0.119852179,-0.582298969,-1.633085353
TMEM187,-0.088775115,-0.111920605,0.433266797,-0.414774865,0.350470514,-0.14138388
TMEM189,1.843010573,2.375480425,2.248493747,2.205019613,0.09782905,0.530713894
TMEM189-UBE2V1,1.252583317,2.404573059,1.688933093,2.472413857,1.161218067,0.319053646
TMEM19,0.622414291,-0.355303643,-0.417474285,0.500476967,-0.442037627,-0.022376669
TMEM190,-0.149028541,-0.011327477,-0.377710517,-0.692337242,0.746174089,0.217294923
TMEM191B,-1.277115276,-2.69961051,-1.246230381,-0.83155059,-0.848288181,-0.671422566
TMEM191C,-0.306810798,-1.073416781,-0.772259218,-0.41521096,-0.558380656,0.680385188
TMEM192,-0.366369704,0.511149643,0.383315233,0.104740871,-0.049629214,-0.294509987
TMEM196,-0.127649908,0.240054802,0.075884268,-0.163320964,0.109277747,-0.443330335
TMEM198,0.235285095,-0.201014252,0.610323223,0.503413535,-0.131359884,0.339228623
TMEM199,0.248270589,-0.863546123,0.11109129,0.773468364,-0.242991706,-0.075081029
TMEM2,0.594992367,-0.86645314,-0.409018082,-0.522177759,0.649926186,0.828379342
TMEM200A,-0.992541326,0.109494427,-0.20012613,-0.096898291,0.92991987,0.15030556
TMEM200B,0.165601765,0.390325137,0.37157024,0.608712975,-0.274264648,-0.237500252
TMEM200C,-0.044984252,0.272626461,-0.516240253,-0.103695267,0.12849723,-0.123973494
TMEM201,-0.86385547,-0.34631557,-0.185996203,-0.381169232,-0.168076635,-0.26277139
TMEM202,-0.151427029,-0.111568991,0.467217444,0.014317889,0.453031684,0.03102108
TMEM203,0.09470395,-0.171078511,-1.12110593,-0.095799889,0.112476237,0.055855221
TMEM204,-0.80017185,-0.255956088,0.352387813,0.372132401,-0.666407218,-0.278145782
TMEM205,-0.406662321,0.434324926,0.208457311,-0.723353834,-0.626493444,-0.279298211
TMEM206,-0.172230923,0.138481825,0.255782383,-0.408573772,0.663152377,0.313539987
TMEM207,-0.441140111,-9.37E-05,0.191898331,0.281277916,-0.761518734,0.213310999
TMEM208,0.729270108,3.761989502,3.679903289,2.439793072,0.093798366,0.510890424
TMEM209,0.585549392,-2.049467872,-1.050690178,-0.816000488,-0.382340691,-0.245246237
TMEM210,-0.737318033,0.091175688,-0.685001155,0.306232391,0.157161439,0.232957987
TMEM211,0.523814071,0.026119712,-0.208205014,0.06592269,-0.053439644,0.303040606
TMEM212,-0.204847745,0.342512307,-0.116480495,-0.15783238,-0.055423801,0.654969771
TMEM213,0.867314288,-0.864359098,-0.603398316,-0.308775548,-0.488936404,-0.017100694
TMEM214,0.876428811,-0.467631418,0.220023624,-0.092284845,-0.440739127,-0.370871639
TMEM215,-0.478329823,-0.501527587,-0.332220203,-0.404583875,-0.304736214,0.062483494
TMEM216,-0.208603953,0.109699914,-0.082992417,0.541183318,-0.087599148,0.413937357
TMEM217,0.800524493,0.43628361,-0.019574404,-0.114083277,-0.549944867,0.197395776
TMEM218,-0.49154607,0.637530201,0.192021267,0.258996261,-0.61943613,-0.333702829
TMEM219,0.08277998,0.114042215,0.291314031,-0.28028462,0.305110021,0.4670551
TMEM220,-0.150117882,-0.107909837,0.533986291,-0.325791792,0.147600574,0.466958529
TMEM221,-0.272651619,-0.017251661,-0.392507962,-0.057645564,0.155156553,-0.046588502
TMEM222,0.35964912,-0.153921796,0.082113329,-0.933454459,-0.557040963,-0.382943577
TMEM223,0.257126808,-0.235033442,0.088495332,0.244575438,0.075441756,0.368775697
TMEM225,0.182674322,0.278116162,0.560735897,-0.06107189,0.111004434,0.244111262
TMEM229A,0.198556154,-0.153499629,-0.480422608,-0.315310581,-0.130735103,0.290962166
TMEM229B,-0.111122539,0.118229848,-0.458422739,-0.189926209,0.291007516,0.045841895
TMEM230,0.200079929,0.29183138,-0.065369755,0.273713171,-0.222973374,0.329788887
TMEM231,0.498369758,-0.315436883,-0.163283695,0.713254749,-0.034457284,-0.122568966
TMEM232,-0.14977716,0.622323772,0.041049686,0.449053802,-1.007200183,-0.536348239
TMEM233,0.189686176,-0.486870503,-0.14223086,-0.208498308,0.132397623,-0.255234457
TMEM234,-0.369800557,0.080820744,0.228473771,0.241326991,-0.188286557,-0.986924722
TMEM235,0.654190273,-0.392718569,-1.159652685,0.060416502,-0.321388926,-0.181760877
TMEM236,-0.360456379,-0.279412354,0.260593505,0.635113692,0.14300976,-0.575609563
TMEM237,0.01252354,0.651748781,0.921226538,0.278560877,0.53582015,0.199708987
TMEM238,-0.372913069,-0.202569952,0.072713909,-0.443761036,0.230249414,0.68663635
TMEM239,0.221236279,0.205958291,-0.034931325,0.642360836,0.169752379,-0.252433495
TMEM240,-0.614468206,0.455867791,0.094255211,0.347103656,-0.224105145,-0.243091361
TMEM241,-0.868524736,-0.236324351,0.422383358,-0.017304786,0.371408369,-0.425787128
TMEM242,-1.057378119,0.197139184,0.156312861,-0.1009899,0.840833469,0.609871737
TMEM243,0.194969539,0.296320844,0.108610836,-0.107027914,0.20513962,0.090250928
TMEM244,-0.686793342,0.041786631,0.321171717,0.233882119,-0.472618914,-0.582662762
TMEM245,0.127261435,-0.298408659,-0.022841453,-0.454489826,-0.048305531,-0.619451111
TMEM246,-0.264345317,0.339307278,-0.226111803,0.470295726,0.190642264,-0.442528139
TMEM247,-0.361813232,-0.025524393,-0.582975132,0.170706222,0.050640732,0.357315579
TMEM248,0.631683724,-0.530096153,-0.587446023,-0.33055034,-0.124847285,-0.243275839
TMEM249,0.222070977,-0.02625068,0.12967105,-0.24501057,0.349920267,0.306132681
TMEM25,0.036744339,0.508812638,0.292353816,0.302220393,-0.358377384,0.447301905
TMEM251,0.46366176,-0.880140612,-0.519819753,-0.706550971,-0.084940248,-0.841527783
TMEM252,0.27124271,-0.576202062,-0.816521676,-0.748597374,-0.07309676,-0.418724798
TMEM253,-0.17563368,0.254361887,-0.10609083,0.42777965,0.462760996,0.424299483
TMEM254,-0.463206521,0.832322259,-0.008549536,-0.112594019,-0.036978919,0.35407411
TMEM255A,0.115286078,0.26239394,0.28262225,0.134641678,0.138115272,0.308319116
TMEM255B,0.151397431,-0.298960458,0.264878845,-0.271596175,0.313015584,0.318084369
TMEM256,0.092232315,-0.151116549,0.288827579,-0.439815863,-0.235314103,0.089029791
TMEM257,0.084006013,0.284221899,0.484933405,0.281224606,-0.325279769,-0.869065886
TMEM258,-0.335886513,1.092719744,1.394001897,1.117471878,-0.163278825,0.098743857
TMEM259,-0.253527746,-0.463882754,-0.657502627,-0.215277789,0.082709467,0.409147117
TMEM26,-0.319124323,-0.430497878,0.230440547,-0.621244038,0.602336848,0.640918854
TMEM260,0.266139301,-0.417491867,0.018830554,-0.701357411,-0.282819457,-0.131356568
TMEM261,-0.532116871,-0.209271174,-0.215854704,0.090442286,0.329594851,-0.076795182
TMEM262,-0.436462932,-0.111789043,0.398373536,-0.154764703,0.079544897,0.53122046
TMEM263,0.649835017,0.875176808,0.544439638,-0.279192411,-0.382566977,-0.296904127
TMEM265,0.313281484,0.187833442,0.597465235,-0.368660233,-0.183371829,0.164695557
TMEM27,-0.393116131,-0.394705796,-0.090483505,-0.175077664,-1.110636279,-0.290843483
TMEM30A,2.184345601,0.317920427,-0.493495843,0.47285975,0.10341182,-0.098398715
TMEM30B,-0.299658639,0.342258804,-0.051187104,-0.58468129,-0.033404197,0.000154727
TMEM31,-0.198518045,0.265381087,-0.21772762,0.48309692,0.173563769,-0.525124101
TMEM33,0.202894749,0.114884179,0.289172825,0.517935092,0.927198226,-0.613408898
TMEM37,0.113134415,0.303396292,0.243899327,0.316131601,0.14831726,-0.230795646
TMEM38A,-0.638237897,0.095620101,-0.14636043,0.272518807,-0.11462759,-0.018013077
TMEM38B,-0.008683257,0.042909516,-0.108886796,-0.146266702,-0.166349693,-0.613746745
TMEM39A,-0.971662749,-1.595131173,-1.328300651,-1.334085239,0.181985449,0.218303667
TMEM39B,-0.094313518,0.334324021,0.187392719,0.213050047,0.127122935,0.494354866
TMEM40,-0.351017071,-0.180173259,-0.127399514,0.060194588,-0.451013991,-1.193568688
TMEM41A,0.308104787,0.132253145,0.093057269,-0.342333845,-0.42152856,0.515111508
TMEM41B,-0.307831893,1.362648102,1.738503853,1.355518124,0.382482118,0.43320981
TMEM42,0.831872641,0.132449155,-0.025328925,0.124708145,0.085791236,0.204033748
TMEM43,0.115943415,0.012105339,0.408445946,-0.382340717,0.2470599,-0.350558943
TMEM44,-0.069727658,-0.173463886,-0.342623621,-0.203570505,-0.251052965,-0.434617263
TMEM45A,0.841845026,0.510092098,-0.308902688,-0.089873935,0.174915726,0.111938239
TMEM45B,0.11915181,-0.225215584,-0.098208739,-0.276713349,0.428117989,0.169147681
TMEM47,-0.717351087,0.407398748,-0.306958684,-0.41679721,0.409619529,0.211893499
TMEM5,0.014781694,0.261992428,0.104322884,0.281449629,-0.387299535,0.775380325
TMEM50A,0.850752334,0.838654778,0.337868706,0.365789009,0.719634348,-0.426659564
TMEM50B,0.382257265,-0.021772725,-0.390792348,0.272050621,0.553956762,-0.063986553
TMEM51,-0.083691126,-0.341793227,-0.310045018,0.01227587,-0.477578946,0.261688247
TMEM52,-0.551107255,-0.09971832,0.287618718,-0.165194816,0.324929637,-0.117438994
TMEM52B,0.0214142,-0.189762743,-0.435298056,-0.717936296,0.41147664,-0.172508361
TMEM53,0.38380652,0.037339239,-0.188708666,0.222341271,-0.09978707,0.565679277
TMEM54,0.002933677,-0.985854414,-0.334281879,-0.050107547,0.147806751,0.774626845
TMEM55A,-0.023593716,0.011795388,0.559760096,0.147789193,-0.25072295,-0.575781625
TMEM55B,0.13949189,0.10825708,-0.161659394,0.140945768,-0.44264842,-0.786532038
TMEM56,-0.195672701,0.395349467,-0.150987729,0.295440448,-0.360515909,-0.297286502
